session_id,channel,array_name,si_a,si_b,delta_si,waveform_r,sign_a,sign_b,sign_flip,task_evoked_a,task_evoked_b
20210204T131620.A_Elmo.B_DL.SCP_01,1,A1,-0.9498983559392198,-0.08938080536157003,0.8605175505776498,-0.20772318194921177,-1,-1,0,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,2,A1,1.0,-0.9352002053214503,-1.9352002053214503,0.088915147403619,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,3,A1,1.0,0.11743764796267665,-0.8825623520373234,0.12457319271486014,1,1,0,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,4,A1,0.6300442554965167,0.090963047099208,-0.5390812083973087,0.18465739968048392,1,1,0,0,1
20210204T131620.A_Elmo.B_DL.SCP_01,5,A1,-0.7679032759701695,0.4725067061522152,1.2404099821223846,-0.02564297788075033,-1,1,1,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,6,A1,-0.855582777674211,-0.36532978267008653,0.49025299500412445,0.4540710500969114,-1,-1,0,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,7,A1,0.15745491610673337,0.5261471072347103,0.3686921911279769,-0.44711073424480724,1,1,0,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,8,A1,0.971663677024671,-0.012843688015095585,-0.9845073650397667,-0.1782306766076199,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,9,A1,0.734136599980219,-0.04204164625864249,-0.7761782462388614,0.33174332587245636,1,-1,1,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,10,A1,-0.9604742093831806,-1.0,-0.03952579061681938,-0.228858118723259,-1,-1,0,0,1
20210204T131620.A_Elmo.B_DL.SCP_01,11,A1,-0.35287416291559753,-1.0,-0.6471258370844024,-0.16195240981663878,-1,-1,0,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,12,A1,0.027218538369676866,-0.12970180525576155,-0.1569203436254384,-0.2575744435500178,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,13,A1,1.0,-1.0,-2.0,0.24092948294147043,1,-1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,14,A1,-1.0,-0.15145966419041154,0.8485403358095884,-0.05609798486677489,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,15,A1,0.5203239235237214,-0.9023227177527722,-1.4226466412764935,0.2053813557266332,1,-1,1,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,16,A1,0.27169738597932913,-0.004468199644668002,-0.2761655856239971,-0.005961665882861796,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,17,A1,-0.7922393328723378,1.0,1.7922393328723378,0.022137059375747725,-1,1,1,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,20,A1,-0.30808998606614907,-0.2271246206040568,0.08096536546209226,0.3480654517467197,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,21,A1,-0.4402963446158588,-0.5810813974140487,-0.14078505279818992,-0.06955908465004652,-1,-1,0,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,24,A1,0.14649307653298663,0.35752136540558743,0.2110282888726008,-0.3710375562414409,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,26,A1,1.0,1.0,0.0,0.5809021703518887,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,27,A1,-1.0,1.0,2.0,-0.4012884936755994,-1,1,1,0,0
20210204T131620.A_Elmo.B_DL.SCP_01,28,A1,-1.0,-0.6027860570513931,0.3972139429486069,0.637949729933311,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,29,A1,0.2598877793423452,-1.0,-1.2598877793423453,-0.045316507419185255,1,-1,1,0,1
20210204T131620.A_Elmo.B_DL.SCP_01,31,A1,0.21666129593765698,-0.6992584090839953,-0.9159197050216523,0.10319750828529288,1,-1,1,0,0
